Date,Time,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH
22/02/2005,01.00.00,0,8,938,-200,2,1,592,95,992,85,1032,668,4
22/02/2005,02.00.00,0,7,888,-200,1,1,511,71,1112,66,963,512,3
22/02/2005,03.00.00,0,4,844,-200,0,6,454,-200,1327,-200,908,385,2
22/02/2005,04.00.00,0,4,851,-200,0,5,440,46,1349,46,918,377,3
22/02/2005,05.00.00,0,5,905,-200,1,0,503,62,1152,60,956,467,3
22/02/2005,06.00.00,0,9,987,-200,2,6,628,170,929,117,1035,691,3
22/02/2005,07.00.00,1,5,1124,-200,6,7,842,313,690,178,1180,981,3
22/02/2005,08.00.00,3,8,1408,-200,16,7,1200,687,490,295,1523,1369,4
22/02/2005,09.00.00,5,4,1501,-200,24,0,1403,757,418,243,1789,1589,4
22/02/2005,10.00.00,3,5,1266,-200,15,0,1149,559,528,255,1435,1370,6
22/02/2005,11.00.00,1,7,1082,-200,6,9,855,286,725,201,1140,1005,9
22/02/2005,12.00.00,2,0,1123,-200,9,1,942,324,653,208,1225,1105,11
22/02/2005,13.00.00,2,1,1174,-200,10,0,979,316,611,212,1282,1142,8
22/02/2005,14.00.00,3,0,1209,-200,12,9,1082,407,573,238,1355,1105,6
22/02/2005,15.00.00,2,1,1120,-200,9,0,940,305,657,201,1245,917,6
22/02/2005,16.00.00,2,5,1174,-200,10,9,1010,360,613,218,1305,1050,7
22/02/2005,17.00.00,2,2,1068,-200,7,9,896,339,702,222,1177,848,6
22/02/2005,18.00.00,2,4,1146,-200,10,2,985,304,650,206,1236,952,5
22/02/2005,19.00.00,3,6,1204,-200,13,2,1089,397,601,251,1335,1059,5
22/02/2005,20.00.00,2,6,1062,-200,8,1,903,270,717,190,1141,720,4
22/02/2005,21.00.00,2,7,1122,-200,8,5,919,339,680,218,1201,981,4
22/02/2005,22.00.00,1,4,940,-200,3,6,686,190,903,150,1005,648,4
22/02/2005,23.00.00,0,9,935,-200,2,6,628,126,995,111,986,611,4
23/02/2005,00.00.00,1,5,1011,-200,4,3,725,189,852,142,1050,773,4
23/02/2005,01.00.00,1,1,952,-200,3,2,665,146,907,119,1007,703,4
23/02/2005,02.00.00,0,8,899,-200,1,8,572,98,1063,87,951,560,3
23/02/2005,03.00.00,0,6,880,-200,1,4,533,-200,1161,-200,948,499,3
23/02/2005,04.00.00,0,6,882,-200,1,2,516,75,1132,70,959,575,3
23/02/2005,05.00.00,0,6,844,-200,0,7,466,77,1261,68,894,478,4
23/02/2005,06.00.00,0,6,860,-200,1,0,497,72,1251,66,912,442,4
23/02/2005,07.00.00,0,7,917,-200,2,2,597,152,1084,117,994,602,4
23/02/2005,08.00.00,1,7,1126,-200,7,7,886,337,719,197,1208,936,4
23/02/2005,09.00.00,1,9,1033,-200,6,2,820,360,740,198,1114,870,4
23/02/2005,10.00.00,1,4,944,-200,3,8,697,243,881,167,1022,688,3
23/02/2005,11.00.00,1,3,955,-200,3,6,687,277,895,180,1004,706,2
23/02/2005,12.00.00,1,2,992,-200,3,7,694,266,900,169,1020,756,3
23/02/2005,13.00.00,1,9,1090,-200,8,3,910,317,701,210,1192,974,5
23/02/2005,14.00.00,2,5,1151,-200,10,1,983,375,629,232,1244,1121,5
23/02/2005,15.00.00,2,3,1148,-200,9,9,975,349,638,223,1243,1064,5
23/02/2005,16.00.00,2,3,1140,-200,9,2,946,377,653,224,1231,1076,5
23/02/2005,17.00.00,2,5,1160,-200,10,3,990,403,632,238,1254,1090,4
23/02/2005,18.00.00,2,8,1167,-200,11,4,1027,422,610,249,1289,1119,4
23/02/2005,19.00.00,2,7,1194,-200,11,7,1038,388,605,223,1317,1181,4
23/02/2005,20.00.00,3,1,1224,-200,12,6,1071,431,590,244,1331,1240,4
23/02/2005,21.00.00,2,9,1209,-200,11,4,1028,425,619,243,1264,1254,4
23/02/2005,22.00.00,2,6,1145,-200,9,6,962,391,657,226,1212,1192,4
23/02/2005,23.00.00,1,5,1016,-200,4,6,744,231,825,167,1053,1020,4
24/02/2005,00.00.00,1,6,1018,-200,4,7,750,248,831,172,1051,916,3
24/02/2005,01.00.00,1,1,937,-200,2,6,625,142,977,120,983,798,5
24/02/2005,02.00.00,0,9,949,-200,2,9,647,117,956,100,1023,762,4
24/02/2005,03.00.00,0,7,895,-200,1,5,545,-200,1080,-200,964,685,4
24/02/2005,04.00.00,-200,0,884,-200,1,3,528,96,1148,86,960,619,2
24/02/2005,05.00.00,0,6,883,-200,1,2,518,87,1135,81,962,606,3
24/02/2005,06.00.00,0,8,968,-200,3,0,652,197,937,131,1051,788,3
24/02/2005,07.00.00,1,5,1071,-200,5,5,787,290,755,170,1146,947,3
24/02/2005,08.00.00,3,1,1310,-200,12,9,1082,621,555,267,1400,1254,4
24/02/2005,09.00.00,3,8,1332,-200,14,5,1132,645,522,269,1439,1352,3
24/02/2005,10.00.00,2,7,1178,-200,9,0,939,573,640,244,1228,1165,4
24/02/2005,11.00.00,1,8,1093,-200,6,5,836,414,728,232,1142,1025,4
24/02/2005,12.00.00,1,4,1060,-200,5,4,784,314,770,196,1117,941,5
24/02/2005,13.00.00,1,7,1121,-200,7,4,873,317,697,195,1206,1000,6
24/02/2005,14.00.00,1,9,1118,-200,7,7,888,290,685,189,1223,962,7
24/02/2005,15.00.00,2,2,1205,-200,10,7,1002,385,612,212,1299,1214,8
24/02/2005,16.00.00,3,0,1274,-200,13,3,1094,507,537,267,1364,1428,7
24/02/2005,17.00.00,3,0,1301,-200,13,2,1092,534,525,262,1388,1484,7
24/02/2005,18.00.00,3,9,1405,-200,17,5,1224,601,468,270,1503,1658,6
24/02/2005,19.00.00,4,0,1375,-200,17,7,1230,583,473,260,1522,1632,6
24/02/2005,20.00.00,3,9,1367,-200,17,5,1225,551,485,265,1492,1628,6
24/02/2005,21.00.00,3,5,1324,-200,14,1,1121,547,531,262,1399,1481,6
24/02/2005,22.00.00,2,4,1170,-200,8,4,917,385,652,227,1218,1205,5
24/02/2005,23.00.00,2,1,1169,-200,7,9,895,318,681,192,1201,1106,5
25/02/2005,00.00.00,2,5,1181,-200,8,1,905,356,657,202,1215,1106,5
25/02/2005,01.00.00,2,1,1146,-200,7,1,860,326,692,189,1181,1092,5
25/02/2005,02.00.00,1,5,1059,-200,5,2,773,233,767,157,1127,984,5
25/02/2005,03.00.00,1,1,1010,-200,3,4,679,-200,854,-200,1046,889,5
25/02/2005,04.00.00,1,0,1007,-200,3,4,677,116,863,97,1053,848,5
25/02/2005,05.00.00,0,8,932,-200,2,1,595,120,991,100,1025,771,5
25/02/2005,06.00.00,1,0,998,-200,4,1,717,228,872,146,1095,895,5
25/02/2005,07.00.00,1,4,1072,-200,6,1,819,303,751,175,1161,1003,5
25/02/2005,08.00.00,3,6,1424,-200,18,7,1260,-200,494,-200,1568,1442,5
25/02/2005,09.00.00,5,8,1527,-200,27,9,1502,-200,411,-200,1868,1727,6
25/02/2005,10.00.00,4,2,1364,-200,17,8,1234,529,504,190,1533,1606,8
25/02/2005,11.00.00,3,3,1190,-200,11,8,1044,615,615,166,1324,1354,10
25/02/2005,12.00.00,1,7,1021,-200,6,6,839,298,771,153,1084,914,13
25/02/2005,13.00.00,2,1,1051,-200,8,4,914,317,707,167,1122,913,10
25/02/2005,14.00.00,2,2,1021,-200,7,6,882,305,727,137,1097,847,11
25/02/2005,15.00.00,1,8,1016,-200,6,7,842,253,762,140,1067,778,12
25/02/2005,16.00.00,2,0,1040,-200,7,9,893,296,723,150,1104,835,12
25/02/2005,17.00.00,2,3,1089,-200,8,4,916,293,710,152,1124,903,12
25/02/2005,18.00.00,2,8,1148,-200,12,1,1054,353,631,177,1233,1157,10
25/02/2005,19.00.00,3,4,1162,-200,12,6,1070,399,625,189,1229,1237,8
25/02/2005,20.00.00,4,0,1197,-200,13,6,1102,454,609,195,1309,1253,7
25/02/2005,21.00.00,2,3,1059,-200,8,1,905,356,735,179,1098,1130,7
25/02/2005,22.00.00,2,7,1207,-200,11,2,1023,473,629,188,1233,1373,6
25/02/2005,23.00.00,2,7,1188,-200,10,1,983,482,648,170,1193,1338,5
26/02/2005,00.00.00,2,8,1153,-200,8,8,933,443,687,161,1133,1268,4
26/02/2005,01.00.00,2,1,1061,-200,6,8,849,373,757,145,1063,1125,4
26/02/2005,02.00.00,1,9,1028,-200,6,4,831,320,771,136,1063,1054,3
26/02/2005,03.00.00,2,1,1082,-200,6,7,843,-200,729,-200,1061,1090,2
26/02/2005,04.00.00,1,7,1037,-200,5,2,771,233,784,122,1004,1029,2
26/02/2005,05.00.00,1,3,942,-200,3,6,688,161,897,115,947,882,3
26/02/2005,06.00.00,0,9,904,-200,2,7,633,137,993,103,897,717,4
26/02/2005,07.00.00,1,0,855,-200,1,9,578,144,1121,108,855,599,5
26/02/2005,08.00.00,1,0,914,-200,3,9,705,182,966,124,926,687,6
26/02/2005,09.00.00,1,5,933,-200,4,1,714,227,899,133,927,706,6
26/02/2005,10.00.00,1,5,942,-200,3,7,696,203,920,124,912,682,8
26/02/2005,11.00.00,1,4,943,-200,3,6,688,179,924,116,909,629,9
26/02/2005,12.00.00,2,4,959,-200,4,1,717,171,892,113,939,664,9
26/02/2005,13.00.00,2,8,971,-200,4,5,739,181,868,117,972,664,9
26/02/2005,14.00.00,2,9,954,-200,4,5,735,175,863,118,953,630,9
26/02/2005,15.00.00,2,6,929,-200,2,9,645,148,962,108,906,524,9
26/02/2005,16.00.00,2,5,933,-200,3,1,660,132,955,98,911,488,9
26/02/2005,17.00.00,2,7,967,-200,3,9,704,162,888,117,961,609,7
26/02/2005,18.00.00,2,8,987,-200,4,2,723,185,863,126,974,684,6
26/02/2005,19.00.00,3,0,1003,-200,5,2,772,234,821,142,1008,788,6
26/02/2005,20.00.00,3,7,1138,-200,10,2,986,275,663,157,1188,1030,7
26/02/2005,21.00.00,3,5,1087,-200,8,1,903,272,713,161,1106,1026,7
26/02/2005,22.00.00,3,8,1129,-200,8,5,920,331,689,169,1139,1182,6
26/02/2005,23.00.00,4,3,1191,-200,10,7,1005,347,637,166,1224,1284,5
27/02/2005,00.00.00,4,8,1256,-200,11,5,1032,488,612,189,1230,1371,6
27/02/2005,01.00.00,4,2,1171,-200,9,5,960,404,679,184,1121,1234,5
27/02/2005,02.00.00,3,3,1016,-200,5,3,780,255,798,145,1004,1060,4
27/02/2005,03.00.00,3,0,1035,-200,5,8,805,-200,790,-200,1022,1038,3
27/02/2005,04.00.00,-200,0,980,-200,4,6,744,174,840,119,979,970,2
27/02/2005,05.00.00,1,0,901,-200,2,7,631,108,988,87,915,751,3
27/02/2005,06.00.00,0,9,914,-200,3,1,655,107,949,77,949,742,1
27/02/2005,07.00.00,1,1,940,-200,3,2,665,188,900,112,955,879,1
27/02/2005,08.00.00,1,1,935,-200,3,6,689,225,894,118,949,871,2
27/02/2005,09.00.00,1,2,970,-200,3,7,691,208,891,124,956,890,3
27/02/2005,10.00.00,1,7,1064,-200,6,4,830,270,739,144,1053,1059,7
27/02/2005,11.00.00,1,6,1023,-200,5,2,776,202,817,128,972,808,11
27/02/2005,12.00.00,1,4,955,-200,3,9,706,168,888,120,884,616,12
27/02/2005,13.00.00,1,8,943,-200,4,1,714,191,898,131,868,609,10
27/02/2005,14.00.00,1,1,895,-200,2,5,622,149,1012,115,804,471,10
27/02/2005,15.00.00,0,9,890,-200,2,2,601,101,1053,82,803,391,8
27/02/2005,16.00.00,1,1,904,-200,2,3,608,134,1033,100,807,398,8
27/02/2005,17.00.00,1,1,888,-200,2,4,611,150,1035,111,791,419,7
27/02/2005,18.00.00,1,2,905,-200,2,9,648,188,1007,132,822,509,6
27/02/2005,19.00.00,1,6,974,-200,4,9,757,254,886,155,884,723,6
27/02/2005,20.00.00,2,6,1048,-200,6,8,847,324,801,181,955,888,5
27/02/2005,21.00.00,1,5,895,-200,3,1,660,238,975,155,826,596,4
27/02/2005,22.00.00,1,0,875,-200,2,1,594,128,1079,105,793,451,4
27/02/2005,23.00.00,1,3,943,-200,3,9,703,169,950,119,870,581,4
28/02/2005,00.00.00,1,6,947,-200,3,8,697,215,913,150,878,698,4
28/02/2005,01.00.00,1,0,865,-200,1,8,566,111,1119,94,797,423,4
28/02/2005,02.00.00,0,6,823,-200,1,0,503,60,1268,56,755,332,4
28/02/2005,03.00.00,0,4,798,-200,0,6,452,-200,1435,-200,699,280,3
28/02/2005,04.00.00,0,3,781,-200,0,4,425,29,1609,28,667,261,3
28/02/2005,05.00.00,0,3,781,-200,0,3,409,25,1664,25,669,252,3
28/02/2005,06.00.00,0,3,779,-200,0,2,402,34,1665,31,684,257,2
28/02/2005,07.00.00,0,4,817,-200,0,7,462,89,1378,66,732,308,2
28/02/2005,08.00.00,1,0,893,-200,2,6,629,212,1015,111,837,456,2
28/02/2005,09.00.00,1,2,883,-200,3,1,659,216,943,122,842,527,2
28/02/2005,10.00.00,1,0,839,-200,2,3,608,191,1040,115,780,475,3
28/02/2005,11.00.00,0,9,809,-200,2,0,587,200,1084,123,744,434,3
28/02/2005,12.00.00,0,8,805,-200,2,0,584,164,1137,119,726,385,3
28/02/2005,13.00.00,1,1,840,-200,3,1,661,185,1016,125,757,435,4
28/02/2005,14.00.00,1,0,812,-200,2,9,646,156,1045,110,731,421,3
28/02/2005,15.00.00,0,8,782,-200,2,1,594,155,1134,111,673,371,3
28/02/2005,16.00.00,0,9,799,-200,2,5,617,158,1099,114,699,382,3
28/02/2005,17.00.00,0,9,812,-200,2,8,640,166,1093,114,716,408,2
28/02/2005,18.00.00,2,0,922,-200,6,7,842,268,849,140,858,676,2
28/02/2005,19.00.00,2,4,938,-200,8,1,903,309,790,141,885,798,1
28/02/2005,20.00.00,2,5,939,-200,7,4,872,297,814,142,870,793,1
28/02/2005,21.00.00,1,6,827,-200,3,6,687,225,1015,123,727,573,1
28/02/2005,22.00.00,0,9,776,-200,1,9,580,122,1183,90,655,402,1
28/02/2005,23.00.00,0,7,755,-200,1,4,538,100,1285,79,621,343,1
01/03/2005,00.00.00,0,6,766,-200,1,2,515,86,1327,69,642,322,1
01/03/2005,01.00.00,0,6,762,-200,0,9,487,71,1364,60,640,307,0
01/03/2005,02.00.00,0,4,736,-200,0,6,453,39,1498,37,602,268,0
01/03/2005,03.00.00,0,2,715,-200,0,2,387,-200,1791,-200,559,227,0
01/03/2005,04.00.00,0,2,716,-200,0,2,390,29,1804,27,551,221,0
01/03/2005,05.00.00,0,2,731,-200,0,3,408,32,1727,30,561,225,0
01/03/2005,06.00.00,0,2,735,-200,0,3,407,37,1677,33,579,232,0
01/03/2005,07.00.00,0,5,779,-200,1,0,500,134,1361,84,652,313,0
01/03/2005,08.00.00,1,5,915,-200,5,2,774,358,911,147,839,629,0
01/03/2005,09.00.00,1,9,905,-200,6,1,818,354,853,143,840,790,0
01/03/2005,10.00.00,1,4,835,-200,3,6,688,284,988,122,720,630,2
01/03/2005,11.00.00,0,9,798,-200,2,3,609,213,1122,109,660,472,3
01/03/2005,12.00.00,0,7,783,-200,1,9,580,174,1181,95,647,378,3
01/03/2005,13.00.00,0,8,807,-200,2,6,623,157,1097,94,684,384,3
01/03/2005,14.00.00,1,0,827,-200,3,1,660,178,1030,102,709,426,3
01/03/2005,15.00.00,0,9,822,-200,2,7,632,187,1074,107,701,442,3
01/03/2005,16.00.00,1,0,830,-200,3,0,655,198,1045,113,710,467,4
01/03/2005,17.00.00,0,9,833,-200,3,0,653,186,1073,110,708,448,3
01/03/2005,18.00.00,1,4,882,-200,5,0,766,203,922,116,815,582,1
01/03/2005,19.00.00,2,1,967,-200,7,5,880,313,815,148,887,892,1
01/03/2005,20.00.00,2,8,1009,-200,9,5,958,342,751,156,935,1006,1
01/03/2005,21.00.00,2,2,911,-200,5,3,777,310,913,159,796,852,0
01/03/2005,22.00.00,1,0,808,-200,2,4,613,165,1137,116,672,543,0
01/03/2005,23.00.00,1,1,812,-200,2,5,621,152,1143,110,669,529,0
02/03/2005,00.00.00,0,9,790,-200,2,2,597,141,1184,102,637,465,0
02/03/2005,01.00.00,0,8,765,-200,1,5,544,122,1253,93,601,405,0
02/03/2005,02.00.00,0,6,761,-200,1,3,525,79,1307,67,605,332,0
02/03/2005,03.00.00,0,5,788,-200,0,9,486,-200,1294,-200,650,420,-1
02/03/2005,04.00.00,-200,0,790,-200,0,7,471,81,1302,75,669,532,-1
02/03/2005,05.00.00,0,4,804,-200,0,9,489,77,1262,73,698,630,-1
02/03/2005,06.00.00,0,5,831,-200,1,4,537,124,1158,96,722,768,-1
02/03/2005,07.00.00,0,7,881,-200,3,5,680,159,1023,110,813,866,-1
02/03/2005,08.00.00,2,4,1099,-200,11,0,1013,396,690,150,1056,1254,-1
02/03/2005,09.00.00,2,8,1100,-200,12,4,1065,479,669,169,1072,1347,0
02/03/2005,10.00.00,2,0,1042,-200,8,3,910,438,774,181,922,1216,4
02/03/2005,11.00.00,2,2,1026,-200,8,9,935,466,747,187,942,1151,7
02/03/2005,12.00.00,1,4,905,-200,5,7,796,288,900,146,767,699,9
02/03/2005,13.00.00,1,2,891,-200,5,5,790,205,927,131,764,584,9
02/03/2005,14.00.00,1,9,968,-200,9,0,938,311,790,161,897,836,9
02/03/2005,15.00.00,1,3,909,-200,6,3,826,246,898,143,802,626,10
02/03/2005,16.00.00,2,0,938,-200,9,1,945,356,804,176,855,878,11
02/03/2005,17.00.00,2,0,971,-200,8,4,917,397,802,178,885,952,11
02/03/2005,18.00.00,3,4,1148,-200,17,5,1226,579,624,207,1126,1460,9
02/03/2005,19.00.00,5,1,1299,-200,23,3,1384,819,523,240,1325,1855,7
02/03/2005,20.00.00,5,3,1315,-200,19,0,1269,754,551,236,1282,1860,6
02/03/2005,21.00.00,2,8,1180,-200,11,1,1020,473,656,199,1054,1629,5
02/03/2005,22.00.00,1,6,1070,-200,6,2,821,300,754,170,936,1454,4
02/03/2005,23.00.00,1,4,1031,-200,5,0,763,235,818,153,905,1348,5
03/03/2005,00.00.00,1,4,1047,-200,5,3,778,207,799,140,907,1326,4
03/03/2005,01.00.00,1,4,1030,-200,4,2,724,204,832,138,893,1285,4
03/03/2005,02.00.00,1,1,986,-200,3,5,682,155,875,117,884,1205,3
03/03/2005,03.00.00,0,9,992,-200,3,0,655,-200,876,-200,887,1220,3
03/03/2005,04.00.00,1,0,1076,-200,4,1,715,179,783,119,947,1448,3
03/03/2005,05.00.00,1,0,1104,-200,4,0,713,143,754,108,1001,1433,2
03/03/2005,06.00.00,1,2,1160,-200,5,1,770,212,702,121,1063,1447,2
03/03/2005,07.00.00,1,4,1217,-200,6,7,846,263,650,136,1120,1481,2
03/03/2005,08.00.00,3,0,1457,-200,15,6,1167,648,496,175,1422,1785,3
03/03/2005,09.00.00,4,2,1337,-200,17,1,1212,717,529,211,1406,1756,5
03/03/2005,10.00.00,2,1,1111,-200,8,8,931,389,687,186,1069,1368,7
03/03/2005,11.00.00,2,0,1165,-200,6,9,852,438,692,177,1155,1197,3
03/03/2005,12.00.00,1,6,1129,-200,5,4,783,282,757,147,1127,1084,3
03/03/2005,13.00.00,1,4,1092,-200,4,9,759,268,773,150,1088,1039,5
03/03/2005,14.00.00,1,6,1096,-200,5,3,777,248,767,148,1107,961,6
03/03/2005,15.00.00,1,5,1108,-200,5,4,783,272,758,151,1115,964,6
03/03/2005,16.00.00,1,7,1124,-200,5,5,787,291,740,151,1147,941,6
03/03/2005,17.00.00,1,9,1216,-200,7,5,879,363,670,165,1252,1111,6
03/03/2005,18.00.00,3,8,1437,-200,16,7,1202,660,507,197,1510,1459,5
03/03/2005,19.00.00,5,4,1473,-200,18,2,1245,907,476,228,1539,1519,4
03/03/2005,20.00.00,4,2,1396,-200,15,5,1164,639,508,196,1488,1412,4
03/03/2005,21.00.00,3,8,1285,-200,10,9,1013,574,568,192,1331,1336,4
03/03/2005,22.00.00,2,3,1206,-200,8,7,928,373,621,161,1235,1285,4
03/03/2005,23.00.00,2,1,1179,-200,7,3,868,330,664,156,1205,1240,4
04/03/2005,00.00.00,2,3,1213,-200,7,5,877,336,654,158,1206,1282,4
04/03/2005,01.00.00,2,3,1142,-200,6,8,849,347,680,154,1173,1189,4
04/03/2005,02.00.00,1,7,1089,-200,4,7,750,241,765,138,1108,1117,3
04/03/2005,03.00.00,1,2,982,-200,2,5,617,-200,891,-200,977,1024,4
04/03/2005,04.00.00,0,6,888,-200,1,3,526,96,1134,92,912,744,4
04/03/2005,05.00.00,0,9,979,-200,2,2,602,147,925,103,993,928,4
04/03/2005,06.00.00,1,1,1023,-200,3,6,690,210,833,117,1049,1006,3
04/03/2005,07.00.00,1,9,1153,-200,7,5,878,409,682,139,1180,1173,3
04/03/2005,08.00.00,3,7,1393,-200,16,8,1204,719,506,167,1497,1568,3
04/03/2005,09.00.00,6,1,1567,-200,28,0,1502,959,399,205,1848,1913,5
04/03/2005,10.00.00,4,6,1334,-200,15,8,1174,744,524,216,1432,1643,6
04/03/2005,11.00.00,3,3,1280,-200,15,5,1165,583,533,192,1435,1605,7
04/03/2005,12.00.00,3,3,1330,-200,14,9,1145,597,537,188,1399,1668,8
04/03/2005,13.00.00,3,4,1349,-200,16,4,1193,550,507,189,1493,1710,10
04/03/2005,14.00.00,3,6,1349,-200,15,6,1167,499,515,192,1443,1632,12
04/03/2005,15.00.00,3,9,1344,-200,16,1,1182,470,525,194,1411,1545,12
04/03/2005,16.00.00,4,8,1337,-200,16,6,1198,568,521,217,1401,1557,11
04/03/2005,17.00.00,3,9,1316,-200,15,9,1177,525,544,178,1392,1529,12
04/03/2005,18.00.00,3,6,1253,-200,13,3,1094,481,575,183,1327,1430,10
04/03/2005,19.00.00,3,6,1258,-200,14,9,1144,414,558,189,1336,1509,8
04/03/2005,20.00.00,4,6,1326,-200,18,5,1253,565,514,225,1479,1615,8
04/03/2005,21.00.00,2,3,1109,-200,7,9,896,303,710,175,1132,1242,7
04/03/2005,22.00.00,1,6,1029,-200,5,0,762,221,820,153,1049,1065,6
04/03/2005,23.00.00,1,8,1112,-200,6,5,833,260,759,156,1104,1180,6
05/03/2005,00.00.00,2,2,1100,-200,6,0,810,327,768,172,1070,1158,6
05/03/2005,01.00.00,2,1,1136,-200,6,8,849,344,715,164,1132,1216,5
05/03/2005,02.00.00,1,7,1000,-200,4,0,712,270,848,157,989,971,5
05/03/2005,03.00.00,1,5,1041,-200,4,4,732,-200,789,-200,1003,1076,4
05/03/2005,04.00.00,-200,0,1009,-200,4,0,710,191,819,136,974,1011,4
05/03/2005,05.00.00,1,1,975,-200,3,5,681,136,889,110,948,813,4
05/03/2005,06.00.00,1,1,993,-200,4,3,727,194,810,128,989,1001,3
05/03/2005,07.00.00,0,8,872,-200,2,0,587,168,1082,132,866,655,4
05/03/2005,08.00.00,1,3,1017,-200,6,1,818,254,842,156,1034,933,5
05/03/2005,09.00.00,2,3,1070,-200,8,7,928,410,701,185,1112,1088,7
05/03/2005,10.00.00,1,1,915,-200,3,1,658,166,957,121,866,562,10
05/03/2005,11.00.00,1,1,978,-200,5,2,772,162,870,117,955,586,13
05/03/2005,12.00.00,1,5,968,-200,5,3,777,188,830,133,929,617,14
05/03/2005,13.00.00,1,6,1008,-200,6,7,843,199,787,136,998,705,13
05/03/2005,14.00.00,2,2,1025,-200,8,3,913,272,724,162,1035,814,13
05/03/2005,15.00.00,1,5,983,-200,5,9,806,180,820,132,966,615,13
05/03/2005,16.00.00,1,8,1018,-200,7,3,868,255,751,162,1015,804,13
05/03/2005,17.00.00,2,0,1101,-200,8,4,916,251,721,159,1125,861,11
05/03/2005,18.00.00,1,9,1116,-200,7,7,888,258,695,156,1176,980,8
05/03/2005,19.00.00,2,5,1161,-200,9,1,945,344,654,177,1205,1077,8
05/03/2005,20.00.00,2,6,1212,-200,10,9,1010,380,622,185,1284,1214,7
05/03/2005,21.00.00,3,2,1225,-200,10,2,985,464,635,199,1255,1169,7
05/03/2005,22.00.00,2,2,1154,-200,7,8,891,304,697,166,1197,1079,6
05/03/2005,23.00.00,1,9,1140,-200,7,0,856,258,707,152,1171,1147,6
06/03/2005,00.00.00,2,4,1201,-200,9,2,949,358,665,170,1220,1260,6
06/03/2005,01.00.00,1,8,1011,-200,4,6,742,278,842,160,998,929,7
06/03/2005,02.00.00,0,9,867,-200,2,1,590,116,1088,100,826,465,7
06/03/2005,03.00.00,0,8,856,-200,1,5,545,-200,1166,-200,803,398,7
06/03/2005,04.00.00,0,7,859,-200,1,3,527,60,1203,57,810,342,6
06/03/2005,05.00.00,0,6,859,-200,0,8,479,51,1285,48,822,313,5
06/03/2005,06.00.00,0,5,842,-200,0,6,454,33,1433,32,788,292,5
06/03/2005,07.00.00,0,6,856,-200,1,1,505,80,1246,72,833,367,5
06/03/2005,08.00.00,0,6,867,-200,1,0,500,103,1219,86,818,387,5
06/03/2005,09.00.00,0,7,877,-200,1,5,541,93,1148,79,829,399,7
06/03/2005,10.00.00,0,7,869,-200,1,4,535,108,1162,87,783,376,9
06/03/2005,11.00.00,0,9,900,-200,2,0,582,107,1081,85,792,377,11
06/03/2005,12.00.00,1,0,899,-200,2,3,603,122,1055,97,782,379,12
06/03/2005,13.00.00,1,0,895,-200,2,6,624,122,1002,96,787,387,14
06/03/2005,14.00.00,1,4,992,-200,6,7,844,156,830,113,990,552,13
06/03/2005,15.00.00,3,0,1104,-200,13,3,1095,246,609,163,1210,930,13
06/03/2005,16.00.00,1,5,933,-200,4,0,711,205,912,146,850,554,12
06/03/2005,17.00.00,1,7,973,-200,5,3,778,257,839,167,916,723,11
06/03/2005,18.00.00,2,3,1069,-200,8,6,923,228,735,162,1036,875,10
06/03/2005,19.00.00,2,5,1055,-200,6,2,821,321,797,194,942,949,8
06/03/2005,20.00.00,2,1,1032,-200,5,3,778,270,834,185,926,869,8
06/03/2005,21.00.00,1,5,982,-200,4,1,714,203,879,158,905,747,7
06/03/2005,22.00.00,1,4,968,-200,3,5,680,201,918,156,891,740,6
06/03/2005,23.00.00,1,4,979,-200,4,1,718,207,883,157,903,807,6
07/03/2005,00.00.00,1,4,935,-200,3,2,666,180,939,141,836,653,5
07/03/2005,01.00.00,1,2,942,-200,3,2,666,140,960,116,848,553,5
07/03/2005,02.00.00,0,9,883,-200,1,7,561,93,1080,84,785,412,5
07/03/2005,03.00.00,0,6,841,-200,0,7,470,-200,1311,-200,708,289,5
07/03/2005,04.00.00,0,4,843,-200,0,5,443,35,1490,34,730,262,5
07/03/2005,05.00.00,0,4,872,-200,0,6,460,47,1359,45,755,288,4
07/03/2005,06.00.00,0,5,862,-200,0,8,474,68,1312,59,753,310,5
07/03/2005,07.00.00,0,7,917,-200,1,7,562,131,1099,99,827,418,5
07/03/2005,08.00.00,1,5,1022,-200,5,2,771,289,812,165,941,769,5
07/03/2005,09.00.00,1,9,1022,-200,6,6,837,322,755,168,978,881,6
07/03/2005,10.00.00,1,6,961,-200,5,5,789,330,839,169,910,816,8
07/03/2005,11.00.00,1,4,912,-200,4,4,731,339,912,162,811,684,9
07/03/2005,12.00.00,1,3,896,-200,4,4,731,316,911,155,799,627,10
07/03/2005,13.00.00,1,3,890,-200,4,3,726,218,921,136,779,523,10
07/03/2005,14.00.00,1,2,891,-200,4,5,740,177,919,124,788,502,10
07/03/2005,15.00.00,1,3,894,-200,4,5,737,278,913,158,805,604,9
07/03/2005,16.00.00,1,4,907,-200,4,8,753,313,886,167,819,682,9
07/03/2005,17.00.00,1,7,973,-200,6,3,827,351,825,176,888,846,9
07/03/2005,18.00.00,2,5,1035,-200,9,6,961,374,726,204,985,1027,7
07/03/2005,19.00.00,3,8,1146,-200,15,0,1147,431,621,209,1148,1315,6
